cuento,archivo,trial_id,text,n_words,word_id,motivo_eliminacion
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0026,descendencia.,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0032,Tuvieron una nena:,3,"[1, 2, 3, 1]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0033,otro hijo.,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0037,esperando otro desastre.,3,"[1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0038,Bertita,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0040,Bertita.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0041,otro desastre.,2,"[1, 2, 2]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0042,Bertita.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0058,fueran,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0063,como estaba,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0067,ahí se quedó.,3,"[1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0068,Los,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0069,quedó.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0077,"«¡Mamá,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-001.json,La gallina degollada::sub-001::seg_0078,arrancaron hacia,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0004,"Esos cuatro idiotas,",3,"[1, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0015,la,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0035,Una sirvienta los,3,"[1, 3, 1]",input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0036,pertenecían.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0041,"«¡Échelos!»,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0042,asustada.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0044,enseguida,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0045,lentamente,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0046,"«¡Échelos!», alzó la",3,"[1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0047,las,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0048,salió,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0059,ahí se quedó.,3,"[1, 3, 1]",input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0061,pronto,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0062,arriba.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-002.json,La gallina degollada::sub-002::seg_0071,Y,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-003.json,La gallina degollada::sub-003::seg_0002,En,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-003.json,La gallina degollada::sub-003::seg_0003,"menores,",1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-003.json,La gallina degollada::sub-003::seg_0021,aspecto,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-003.json,La gallina degollada::sub-003::seg_0022,pero,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-003.json,La gallina degollada::sub-003::seg_0050,ahí se quedó.,3,"[1, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0012,segundo,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0044,quedó.,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0046,De pronto sus,3,"[1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0047,avanzaron,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0049,Lentamente,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0050,animaron.,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0052,"«¡Suéltenme!»,",1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0054,bajó la vista.,3,"[2, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-006.json,La gallina degollada::sub-006::seg_0056,gritó sacudiendo,2,"[1, 2, 2, 2]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0003,mayor tenía,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0018,"embarazada,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0019,estaban,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0026,tapial.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0027,luz,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0034,la malcriaron,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0045,la,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0046,unos,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0054,ahí se,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0058,Ella bajó,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0059,la agarraron del,3,"[2, 3, 1]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0060,Ella bajó,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0061,los ocho,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0062,gritó,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0063,los ocho,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-009.json,La gallina degollada::sub-009::seg_0064,"«¡Suéltenme!»,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0003,"cuatro idiotas,",2,"[2, 2, 1, 2, 2]",input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0004,absoluta,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0005,Mazzini,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0022,luz les,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0027,nena: Bertita.,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0041,matrimonio fue a,3,"[1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-010.json,La gallina degollada::sub-010::seg_0052,bajó la vista.,3,"[1, 3, 2]",input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0003,"cuatro idiotas,",2,"[1, 1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0004,de,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0021,a,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0025,una nena:,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0040,había bajado por,3,"[2, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0041,tapial.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0051,bajó la vista.,3,"[1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-012.json,La gallina degollada::sub-012::seg_0053,"«¡Suéltenme!», gritó sacudiendo",3,"[2, 1, 3, 3]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0002,el aspecto,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0003,"menores, ocho.",2,"[1, 1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0006,Berta y Mazzini,3,"[3, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0011,El,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0013,médico,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0014,padres.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0030,primeros,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0031,Bertita.,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0044,"«¡Señora,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0053,ellos,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0059,Y ahí se,3,"[2, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0067,"«¡Mamá, papá!»,",2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0069,"«¡Suéltenme!»,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-013.json,La gallina degollada::sub-013::seg_0072,brazos,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0012,mucho,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0013,idiota.,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0019,Mientras,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0020,descendencia.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0021,Mientras,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0022,descendencia.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0024,mejor,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0025,patio de,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0037,"mañana,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0038,posible sin tocarlos.,3,"[1, 2, 3, 2, 3]",input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0058,bajó la vista.,3,"[1, 2, 3, 3, 2]",input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0059,los ocho,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-016.json,La gallina degollada::sub-016::seg_0060,"«¡Suéltenme!»,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0003,"cuatro idiotas,",2,"[1, 1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0005,tenía,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0010,catorce,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0017,médico lo examinó,3,"[1, 1, 3]",input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0018,padres.,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0034,una nena: Bertita.,3,"[1, 3, 3]",input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0047,la,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0050,"bestias,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0051,"«¡Échelos!»,",1,[1],input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0052,"franco, y",2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0064,se quedó.,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-018.json,La gallina degollada::sub-018::seg_0068,bajó la vista.,3,"[1, 1, 3, 3]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0008,médico,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0021,luz les,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0022,tapial.,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0026,una nena: Bertita.,3,"[1, 1, 2, 3]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0027,primeros,1,"[1, 1]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0048,se quedó.,2,"[1, 2, 2]",input_menos_de_4_palabras
La gallina degollada,sub-021.json,La gallina degollada::sub-021::seg_0052,bajó la vista.,3,"[2, 1, 2, 3]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0003,"años; los menores,",3,"[1, 2, 3, 3]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0007,"Esos cuatro idiotas,",3,"[1, 2, 3, 3]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0010,notaba,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0017,tremendas,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0021,cayeron,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0023,saludable,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0025,saludable,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0026,antes,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0030,adelante,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0031,siguiente,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0037,luz les,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0038,mejor,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0041,fue,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0042,descuidados en,2,"[1, 2]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0046,primeros años de,3,"[1, 2, 3]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0047,Berta y,2,"[2, 1]",input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0055,desangrándose,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0056,están,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0057,animal,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0058,respiración,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0059,sobre,1,[1],input_menos_de_4_palabras
La gallina degollada,sub-024.json,La gallina degollada::sub-024::seg_0060,ella.,1,[1],input_menos_de_4_palabras
